production_id,time_id,site_id,material_id,employee_id,shift_id,produced_volume,unit_cost,date,day,month,year,day_name,site_name,region,latitude,longitude,material_name,material_type,unit_of_measure,quantity,employee_name,position,department,status,hire_date,shift_name,start_time,end_time
989,20250920,3,1,2,2,283,278,2025-09-20,20,9,2025,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Kevin Ramos,Technician,Logistics,Active,2023-01-02,Afternoon,14:00:00,22:00:00
990,20250920,3,5,5,3,331,240,2025-09-20,20,9,2025,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2023-01-04,Night,22:00:00,06:00:00
991,20250921,2,3,5,1,74,330,2025-09-21,21,9,2025,Sunday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Gold,Metal,Ton,1769,Bradley Graham,Operator,Logistics,Inactive,2023-01-04,Morning,06:00:00,14:00:00
992,20250922,5,4,7,3,380,399,2025-09-22,22,9,2025,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2023-01-11,Night,22:00:00,06:00:00
993,20250922,5,3,1,3,328,262,2025-09-22,22,9,2025,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Night,22:00:00,06:00:00
994,20250923,2,5,8,3,275,410,2025-09-23,23,9,2025,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2023-01-17,Night,22:00:00,06:00:00
995,20250924,4,1,3,3,106,492,2025-09-24,24,9,2025,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2023-01-20,Night,22:00:00,06:00:00
996,20250924,1,5,4,3,229,229,2025-09-24,24,9,2025,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Night,22:00:00,06:00:00
997,20250925,1,2,9,1,281,345,2025-09-25,25,9,2025,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,James Johnson,Technician,Mining,Inactive,2023-01-12,Morning,06:00:00,14:00:00
998,20250925,1,2,4,2,431,396,2025-09-25,25,9,2025,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Afternoon,14:00:00,22:00:00
999,20250926,2,4,10,2,392,271,2025-09-26,26,9,2025,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Copper,Metal,Ton,3391,Robert Blair,Technician,Processing,Active,2023-01-01,Afternoon,14:00:00,22:00:00
1000,20250927,2,5,5,2,336,163,2025-09-27,27,9,2025,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2023-01-04,Afternoon,14:00:00,22:00:00
1001,20250927,3,4,7,2,113,130,2025-09-27,27,9,2025,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2023-01-11,Afternoon,14:00:00,22:00:00
1002,20250928,1,4,4,1,281,146,2025-09-28,28,9,2025,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Morning,06:00:00,14:00:00
1003,20250929,4,2,1,1,338,229,2025-09-29,29,9,2025,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Morning,06:00:00,14:00:00
1004,20250929,4,4,9,1,262,451,2025-09-29,29,9,2025,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2023-01-12,Morning,06:00:00,14:00:00
1005,20250930,1,2,4,3,307,432,2025-09-30,30,9,2025,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Night,22:00:00,06:00:00
1006,20251001,1,1,9,3,67,209,2025-10-01,1,10,2025,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2023-01-12,Night,22:00:00,06:00:00
1007,20251001,1,5,6,3,224,168,2025-10-01,1,10,2025,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Night,22:00:00,06:00:00
1008,20251002,2,4,1,2,466,157,2025-10-02,2,10,2025,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Afternoon,14:00:00,22:00:00
1009,20251002,2,2,3,3,278,205,2025-10-02,2,10,2025,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2023-01-20,Night,22:00:00,06:00:00
1010,20251003,2,3,2,2,275,399,2025-10-03,3,10,2025,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Gold,Metal,Ton,1769,Kevin Ramos,Technician,Logistics,Active,2023-01-02,Afternoon,14:00:00,22:00:00
1011,20251004,5,4,9,3,133,429,2025-10-04,4,10,2025,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2023-01-12,Night,22:00:00,06:00:00
1012,20251004,4,1,1,2,340,355,2025-10-04,4,10,2025,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Afternoon,14:00:00,22:00:00
1013,20251005,4,1,9,3,484,411,2025-10-05,5,10,2025,Sunday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,James Johnson,Technician,Mining,Inactive,2023-01-12,Night,22:00:00,06:00:00
1014,20251006,3,3,9,3,419,270,2025-10-06,6,10,2025,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,James Johnson,Technician,Mining,Inactive,2023-01-12,Night,22:00:00,06:00:00
1015,20251006,2,2,8,1,295,482,2025-10-06,6,10,2025,Monday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Iron,Metal,Ton,4380,David Jackson,Operator,Processing,Active,2023-01-17,Morning,06:00:00,14:00:00
1016,20251007,5,4,8,3,451,261,2025-10-07,7,10,2025,Tuesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,David Jackson,Operator,Processing,Active,2023-01-17,Night,22:00:00,06:00:00
1017,20251008,5,2,1,3,159,385,2025-10-08,8,10,2025,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Night,22:00:00,06:00:00
1018,20251008,4,1,8,1,303,170,2025-10-08,8,10,2025,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2023-01-17,Morning,06:00:00,14:00:00
1019,20251009,2,2,10,2,137,354,2025-10-09,9,10,2025,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2023-01-01,Afternoon,14:00:00,22:00:00
1020,20251009,3,1,3,1,121,473,2025-10-09,9,10,2025,Thursday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2023-01-20,Morning,06:00:00,14:00:00
1021,20251010,2,2,7,1,430,154,2025-10-10,10,10,2025,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Iron,Metal,Ton,4380,Zachary Nielsen,Operator,Logistics,Active,2023-01-11,Morning,06:00:00,14:00:00
1022,20251011,1,3,1,2,79,422,2025-10-11,11,10,2025,Saturday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Afternoon,14:00:00,22:00:00
1023,20251011,2,5,1,3,221,496,2025-10-11,11,10,2025,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Nickel,Metal,Ton,2515,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Night,22:00:00,06:00:00
1024,20251012,1,3,10,2,358,102,2025-10-12,12,10,2025,Sunday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Robert Blair,Technician,Processing,Active,2023-01-01,Afternoon,14:00:00,22:00:00
1025,20251013,1,3,5,3,443,125,2025-10-13,13,10,2025,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Bradley Graham,Operator,Logistics,Inactive,2023-01-04,Night,22:00:00,06:00:00
1026,20251013,3,5,5,3,392,412,2025-10-13,13,10,2025,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Bradley Graham,Operator,Logistics,Inactive,2023-01-04,Night,22:00:00,06:00:00
1027,20251014,4,5,8,2,485,225,2025-10-14,14,10,2025,Tuesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2023-01-17,Afternoon,14:00:00,22:00:00
1028,20251014,2,4,7,1,226,152,2025-10-14,14,10,2025,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Copper,Metal,Ton,3391,Zachary Nielsen,Operator,Logistics,Active,2023-01-11,Morning,06:00:00,14:00:00
1029,20251015,1,4,8,2,188,297,2025-10-15,15,10,2025,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Copper,Metal,Ton,3391,David Jackson,Operator,Processing,Active,2023-01-17,Afternoon,14:00:00,22:00:00
1030,20251016,2,3,6,3,243,398,2025-10-16,16,10,2025,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Night,22:00:00,06:00:00
1031,20251016,4,3,6,2,235,287,2025-10-16,16,10,2025,Thursday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Afternoon,14:00:00,22:00:00
1032,20251017,4,1,2,2,267,285,2025-10-17,17,10,2025,Friday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,Kevin Ramos,Technician,Logistics,Active,2023-01-02,Afternoon,14:00:00,22:00:00
1033,20251018,5,1,6,3,213,404,2025-10-18,18,10,2025,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Night,22:00:00,06:00:00
1034,20251018,4,4,5,1,210,397,2025-10-18,18,10,2025,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Bradley Graham,Operator,Logistics,Inactive,2023-01-04,Morning,06:00:00,14:00:00
1035,20251019,3,4,3,2,480,303,2025-10-19,19,10,2025,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2023-01-20,Afternoon,14:00:00,22:00:00
1036,20251020,1,1,6,3,62,110,2025-10-20,20,10,2025,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Night,22:00:00,06:00:00
1037,20251020,5,1,8,3,345,458,2025-10-20,20,10,2025,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2023-01-17,Night,22:00:00,06:00:00
1038,20251021,3,2,9,2,138,453,2025-10-21,21,10,2025,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,James Johnson,Technician,Mining,Inactive,2023-01-12,Afternoon,14:00:00,22:00:00
1039,20251021,2,2,1,1,373,245,2025-10-21,21,10,2025,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Morning,06:00:00,14:00:00
1040,20251022,1,1,3,2,91,184,2025-10-22,22,10,2025,Wednesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2023-01-20,Afternoon,14:00:00,22:00:00
1041,20251023,4,2,3,1,452,199,2025-10-23,23,10,2025,Thursday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2023-01-20,Morning,06:00:00,14:00:00
1042,20251023,1,5,8,1,259,203,2025-10-23,23,10,2025,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2023-01-17,Morning,06:00:00,14:00:00
1043,20251024,2,4,1,1,278,145,2025-10-24,24,10,2025,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Copper,Metal,Ton,3391,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Morning,06:00:00,14:00:00
1044,20251025,5,4,5,1,399,143,2025-10-25,25,10,2025,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Bradley Graham,Operator,Logistics,Inactive,2023-01-04,Morning,06:00:00,14:00:00
1045,20251025,5,1,3,2,324,377,2025-10-25,25,10,2025,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Karen Mack,Supervisor,Mining,Active,2023-01-20,Afternoon,14:00:00,22:00:00
1046,20251026,5,3,2,3,491,280,2025-10-26,26,10,2025,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Kevin Ramos,Technician,Logistics,Active,2023-01-02,Night,22:00:00,06:00:00
1047,20251027,4,1,8,3,328,286,2025-10-27,27,10,2025,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Coal,Ore,Ton,2685,David Jackson,Operator,Processing,Active,2023-01-17,Night,22:00:00,06:00:00
1048,20251027,3,2,3,3,300,213,2025-10-27,27,10,2025,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2023-01-20,Night,22:00:00,06:00:00
1049,20251028,3,3,7,3,359,354,2025-10-28,28,10,2025,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Zachary Nielsen,Operator,Logistics,Active,2023-01-11,Night,22:00:00,06:00:00
1050,20251028,1,2,1,3,257,480,2025-10-28,28,10,2025,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Night,22:00:00,06:00:00
1051,20251029,4,5,6,3,370,479,2025-10-29,29,10,2025,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Night,22:00:00,06:00:00
1052,20251030,5,2,3,2,189,129,2025-10-30,30,10,2025,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Karen Mack,Supervisor,Mining,Active,2023-01-20,Afternoon,14:00:00,22:00:00
1053,20251030,5,5,8,1,329,363,2025-10-30,30,10,2025,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2023-01-17,Morning,06:00:00,14:00:00
1054,20251031,2,5,6,3,83,197,2025-10-31,31,10,2025,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Nickel,Metal,Ton,2515,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Night,22:00:00,06:00:00
1055,20251101,2,2,2,2,358,412,2025-11-01,1,11,2025,Saturday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Iron,Metal,Ton,4380,Kevin Ramos,Technician,Logistics,Active,2023-01-02,Afternoon,14:00:00,22:00:00
1056,20251101,5,2,6,3,441,466,2025-11-01,1,11,2025,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Iron,Metal,Ton,4380,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Night,22:00:00,06:00:00
1057,20251102,5,5,7,3,67,428,2025-11-02,2,11,2025,Sunday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Nickel,Metal,Ton,2515,Zachary Nielsen,Operator,Logistics,Active,2023-01-11,Night,22:00:00,06:00:00
1058,20251103,4,3,5,1,106,214,2025-11-03,3,11,2025,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Bradley Graham,Operator,Logistics,Inactive,2023-01-04,Morning,06:00:00,14:00:00
1059,20251103,3,5,3,1,161,375,2025-11-03,3,11,2025,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Karen Mack,Supervisor,Mining,Active,2023-01-20,Morning,06:00:00,14:00:00
1060,20251104,2,4,4,1,54,380,2025-11-04,4,11,2025,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Morning,06:00:00,14:00:00
1061,20251104,3,5,4,3,459,374,2025-11-04,4,11,2025,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Night,22:00:00,06:00:00
1062,20251105,4,3,6,3,463,360,2025-11-05,5,11,2025,Wednesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Gold,Metal,Ton,1769,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Night,22:00:00,06:00:00
1063,20251106,5,4,10,3,231,430,2025-11-06,6,11,2025,Thursday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Robert Blair,Technician,Processing,Active,2023-01-01,Night,22:00:00,06:00:00
1064,20251106,3,1,1,1,62,306,2025-11-06,6,11,2025,Thursday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Morning,06:00:00,14:00:00
1065,20251107,5,1,4,2,388,483,2025-11-07,7,11,2025,Friday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Afternoon,14:00:00,22:00:00
1066,20251108,5,3,10,3,334,427,2025-11-08,8,11,2025,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Gold,Metal,Ton,1769,Robert Blair,Technician,Processing,Active,2023-01-01,Night,22:00:00,06:00:00
1067,20251108,1,5,4,3,308,310,2025-11-08,8,11,2025,Saturday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Nickel,Metal,Ton,2515,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Night,22:00:00,06:00:00
1068,20251109,3,2,10,3,139,314,2025-11-09,9,11,2025,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Robert Blair,Technician,Processing,Active,2023-01-01,Night,22:00:00,06:00:00
1069,20251110,3,3,1,2,153,139,2025-11-10,10,11,2025,Monday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Afternoon,14:00:00,22:00:00
1070,20251110,5,4,9,3,428,125,2025-11-10,10,11,2025,Monday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2023-01-12,Night,22:00:00,06:00:00
1071,20251111,4,4,4,2,235,126,2025-11-11,11,11,2025,Tuesday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Copper,Metal,Ton,3391,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Afternoon,14:00:00,22:00:00
1072,20251111,1,1,7,3,299,289,2025-11-11,11,11,2025,Tuesday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Coal,Ore,Ton,2685,Zachary Nielsen,Operator,Logistics,Active,2023-01-11,Night,22:00:00,06:00:00
1073,20251112,5,4,3,2,304,182,2025-11-12,12,11,2025,Wednesday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2023-01-20,Afternoon,14:00:00,22:00:00
1074,20251113,2,3,10,3,125,483,2025-11-13,13,11,2025,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Gold,Metal,Ton,1769,Robert Blair,Technician,Processing,Active,2023-01-01,Night,22:00:00,06:00:00
1075,20251113,2,4,3,1,435,269,2025-11-13,13,11,2025,Thursday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Copper,Metal,Ton,3391,Karen Mack,Supervisor,Mining,Active,2023-01-20,Morning,06:00:00,14:00:00
1076,20251114,1,3,8,1,157,266,2025-11-14,14,11,2025,Friday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2023-01-17,Morning,06:00:00,14:00:00
1077,20251115,4,2,8,1,205,287,2025-11-15,15,11,2025,Saturday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Iron,Metal,Ton,4380,David Jackson,Operator,Processing,Active,2023-01-17,Morning,06:00:00,14:00:00
1078,20251115,5,1,1,1,131,268,2025-11-15,15,11,2025,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Morning,06:00:00,14:00:00
1079,20251116,3,4,10,3,126,388,2025-11-16,16,11,2025,Sunday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Copper,Metal,Ton,3391,Robert Blair,Technician,Processing,Active,2023-01-01,Night,22:00:00,06:00:00
1080,20251117,1,3,2,1,307,328,2025-11-17,17,11,2025,Monday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Gold,Metal,Ton,1769,Kevin Ramos,Technician,Logistics,Active,2023-01-02,Morning,06:00:00,14:00:00
1081,20251117,4,5,8,2,176,196,2025-11-17,17,11,2025,Monday,Quarry A,Kalimantan,1.973169683940732,120.05575058716045,Nickel,Metal,Ton,2515,David Jackson,Operator,Processing,Active,2023-01-17,Afternoon,14:00:00,22:00:00
1082,20251118,3,1,1,1,440,466,2025-11-18,18,11,2025,Tuesday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Coal,Ore,Ton,2685,Gavin Ross,Operator,Mining,Inactive,2023-01-02,Morning,06:00:00,14:00:00
1083,20251118,2,2,8,1,331,115,2025-11-18,18,11,2025,Tuesday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Iron,Metal,Ton,4380,David Jackson,Operator,Processing,Active,2023-01-17,Morning,06:00:00,14:00:00
1084,20251119,2,3,8,1,137,378,2025-11-19,19,11,2025,Wednesday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2023-01-17,Morning,06:00:00,14:00:00
1085,20251120,3,2,2,3,253,234,2025-11-20,20,11,2025,Thursday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Iron,Metal,Ton,4380,Kevin Ramos,Technician,Logistics,Active,2023-01-02,Night,22:00:00,06:00:00
1086,20251120,1,2,4,1,65,125,2025-11-20,20,11,2025,Thursday,Quarry A,Papua,-2.50919762305275,97.79972601681013,Iron,Metal,Ton,4380,Gregory Mitchell,Operator,Logistics,Inactive,2023-01-03,Morning,06:00:00,14:00:00
1087,20251121,2,4,6,2,200,451,2025-11-21,21,11,2025,Friday,Site Batu B,Papua,9.014286128198322,92.90418060840996,Copper,Metal,Ton,3391,Randall Howard,Operator,Logistics,Inactive,2023-01-16,Afternoon,14:00:00,22:00:00
1088,20251122,5,4,9,1,473,111,2025-11-22,22,11,2025,Saturday,Area Tambang C,Sumatera,-6.87962719115127,125.40362888980228,Copper,Metal,Ton,3391,James Johnson,Technician,Mining,Inactive,2023-01-12,Morning,06:00:00,14:00:00
1089,20251122,3,3,8,1,303,171,2025-11-22,22,11,2025,Saturday,Site Batu B,Papua,4.639878836228101,133.30880728874675,Gold,Metal,Ton,1769,David Jackson,Operator,Processing,Active,2023-01-17,Morning,06:00:00,14:00:00
